Iceland 4 Wholemeal Deli Rolls,0.89,bakery,"Wholemeal Wheat Flour, Water, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Sugar, Salt, White Vinegar, Yeast, Soya Flour, Preservative: Calcium Propionate; Emulsifier: Mono- and Diacetyl Tartaric Acid Esters of Mono- and Diglycerides of Fatty Acids; Wheat Starch, Flour Treatment Agent: Ascorbic Acid.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. ALSO, MAY CONTAIN BARLEY, EGG, MILK, OATS, RYE AND SPELT.",iceland_4_wholemeal_deli_rolls_68524.jpg,https://www.iceland.co.uk/p/iceland-4-wholemeal-deli-rolls-/68524.html
Brompton House Choc Chip Muffins 10 x 25g (250g),2.00,bakery,"Sugar, Vegetable Oil (Sunflower), Pasteurised Egg, Water, Milk Chocolate Chips 10% (Sugar, Cocoa Butter, Whole Milk Powder, Cocoa Mass, Lactose (Milk), Whey Powder (Milk), Emulsifier (Soya Lecithin)), Wheat Starch, Wheat Flour, Inverted Sugar, Corn Starch, Skimmed Milk Powder, Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), Emulsifiers (Polyglycerol Esters of Fatty Acids, Polyoxyethylene Sorbitan Mono-Oleate, Sodium Stearoyl-2-Lactylate), Salt, Preservatives (Sodium Propionate, Sorbic Acid), Flavouring, Thickener (Xanthan Gum), Acidity Regulator (Citric Acid)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",brompton_house_choc_chip_muffins_10_x_25g_250g_89894_T1.jpg,https://www.iceland.co.uk/p/brompton-house-choc-chip-muffins-10-x-25g--%28250g%29/89894.html
Hoppers Farmhouse Bakeries 10 Mini Rolls,1.50,bakery,"Sugar, Vegetable Fats (Palm, Rapeseed, Shea, Sal), Wheat Flour (Wheat Flour, Calcium Carbonate, Niacin, Iron, Thiamin), Glucose Syrup, Pasteurised Whole Egg, Cocoa Butter, Cocoa Liquor, Dried Skimmed Milk, Humectant: Glycerol, Dextrose, Soya Flour, Fat Reduced Cocoa Powder, Anhydrous Milk Fat, Tapioca Starch, Milk Whey Powder, Emulsifiers: Soya Lecithins, Mono- and Diglycerides of Fatty Acids, Polyglycerol Polyricinoleate, Polyglycerol Esters of Fatty Acids, Potato Starch, Raising Agents: Diphosphates, Sodium Carbonates, Maize Starch, Preservative: Potassium Sorbate, Flavouring
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts",hoppers_farmhouse_bakeries_10_mini_rolls_55413_T1.jpg,https://www.iceland.co.uk/p/hoppers-farmhouse-bakeries-10-mini-rolls/55413.html
Iceland 4 White Deli Rolls,0.89,bakery,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rapeseed Oil, Sugar, Salt, White Vinegar, Yeast, Soya Flour, Preservative: Calcium Propionate; Emulsifier: Mono- and Diacetyl Tartaric Acid Esters of Mono- and Diglycerides of Fatty Acids; Wheat Starch, Flour Treatment Agent: Ascorbic Acid.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. ALSO, MAY CONTAIN BARLEY, EGG, MILK, OATS, RYE AND SPELT.",iceland_4_white_deli_rolls_68523.jpg,https://www.iceland.co.uk/p/iceland-4-white-deli-rolls-/68523.html
Latham's Loaves Medium Sliced White Bread 800g,0.79,bakery,"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Yeast, Salt, Emulsifiers: Mono- and Diacetyltartaric Acid Esters of Mono- and Diglycerides of Fatty Acids, Mono- and Diglycerides of Fatty Acids, Preservative: Calcium Propionate, Calcium Sulphate, Rapeseed Oil, Sugar, Sodium Hydroxide, Stabiliser: Xanthan Gum, Flour Treatment Agent: Ascorbic Acid
Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Yeast, Salt, Emulsifier: Mono- and Diacetyl Tartaric Acid Esters or Mono- and Diglycerides of Fatty Acids; Preservative: Calcium Propionate; White Vinegar, Rapeseed Oil, Flour Treatment Agent: Ascorbic Acid.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. WARNING! SAFETY FIRST: TO AVOID SUFFOCATION, PLEASE KEEP THIS BAG AWAY FROM BABIES AND CHILDREN.
May contain:

soya",lathams_loaves_medium_sliced_white_bread_800g_92148_T1.jpg,https://www.iceland.co.uk/p/lathams-loaves-medium-sliced-white-bread-800g/92148.html
Lurpak Spreadable Slightly Salted Butter Blended with Rapeseed Oil 500g,5.00,bakery,"Butter (64%) (Milk), Rapeseed Oil, Water, Lactic Culture (Milk), Salt
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",lurpak_spreadable_slightly_salted_butter_blended_with_rapeseed_oil_500g__8648_T1.jpg,https://www.iceland.co.uk/p/lurpak-spreadable-slightly-salted-butter-blended-with-rapeseed-oil-500g-/8648.html
Cravendale Semi Skimmed 2L,2.50,bakery,,cravendale_semi_skimmed_2l_29015_T1.jpg,https://www.iceland.co.uk/p/cravendale-semi-skimmed-2l/29015.html
CATHEDRAL CITY Mature Cheddar 350g,3.60,bakery,"ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD",cathedral_city_mature_cheddar_350g_12425_T1.jpg,https://www.iceland.co.uk/p/cathedral-city-mature-cheddar-350g/12425.html
Iceland 10 Large Eggs,1.79,bakery,,iceland_10_large_eggs_55841.jpg,https://www.iceland.co.uk/p/iceland-10-large-eggs/55841.html
Iceland British Salted Butter 250g,2.00,bakery,"Cream (Milk), Salt (1.7%).
ALLERGY ADVICE: FOR ALLERGEN, SEE UNDERLINED INGREDIENT IN BOLD.",iceland_british_salted_butter_250g_67724.jpg,https://www.iceland.co.uk/p/iceland-british-salted-butter-250g/67724.html
